user_id,session_id,subscription_type,user_journey
203365,4439297,Annual,"Homepage -> Homepage"
203365,4439448,Annual,"Homepage -> Homepage"
203365,4439798,Annual,"Homepage -> Homepage"
203853,2963224,Monthly,"Homepage -> Homepage"
203853,3028110,Monthly,"Homepage -> Homepage"
203853,3057180,Monthly,"Homepage -> Homepage"
203853,3101133,Monthly,"Homepage -> Homepage"
203853,3321380,Monthly,"Homepage -> Homepage"
203853,3334526,Monthly,"Homepage -> Homepage"
203853,3335054,Monthly,"Homepage -> Homepage"
203853,3460779,Monthly,"Homepage -> Homepage"
203853,3519761,Monthly,"Homepage -> Homepage"
203853,3551109,Monthly,"Homepage -> Homepage"
203853,3687801,Monthly,"Homepage -> Homepage"
203853,3687829,Monthly,"Homepage -> Homepage"
203853,3745001,Monthly,"Homepage -> Homepage"
203853,3757056,Monthly,"Homepage -> Homepage"
203853,4482343,Monthly,"Homepage -> Homepage"
203853,4487873,Monthly,"Homepage -> Homepage"
208451,2872930,Monthly,"Homepage -> Homepage"
208451,2877389,Monthly,"Homepage -> Homepage"
208451,2881378,Monthly,"Homepage -> Homepage"
208451,2887008,Monthly,"Homepage -> Homepage"
208451,2904973,Monthly,"Homepage -> Homepage"
208451,2914405,Monthly,"Homepage -> Homepage"
208451,2970917,Monthly,"Homepage -> Homepage"
208451,2996007,Monthly,"Homepage -> Homepage"
208451,3012062,Monthly,"Homepage -> Homepage"
208451,3013596,Monthly,"Homepage -> Homepage"
208451,3046406,Monthly,"Homepage -> Homepage"
208451,3047690,Monthly,"Homepage -> Homepage"
208451,3069487,Monthly,"Homepage -> Homepage"
208451,3069913,Monthly,"Homepage -> Homepage"
208451,3145279,Monthly,"Homepage -> Homepage"
208451,3163067,Monthly,"Homepage -> Homepage"
208451,3193290,Monthly,"Homepage -> Homepage"
208451,3299683,Monthly,"Homepage -> Homepage"
208451,3318918,Monthly,"Homepage -> Homepage"
208451,3402659,Monthly,"Homepage -> Homepage"
208451,3421969,Monthly,"Homepage -> Homepage"
208451,3430939,Monthly,"Homepage -> Homepage"
209680,3408026,Annual,"Homepage -> Homepage"
209680,3459569,Annual,"Resources Center -> Homepage - Homepage -> Resources Center - Homepage -> Homepage"
209680,3459627,Annual,"Homepage -> Homepage"
209680,3459673,Annual,"Homepage -> Homepage"
209680,3460425,Annual,"Homepage -> Homepage"
210961,3335540,Monthly,"Homepage -> Homepage"
210961,3335550,Monthly,"Homepage -> Homepage"
210961,3337356,Monthly,"Homepage -> Homepage"
210961,3343752,Monthly,"Homepage -> Homepage"
210961,3370906,Monthly,"Homepage -> Homepage"
210961,3370915,Monthly,"Homepage -> Homepage"
210961,3371014,Monthly,"Homepage -> Homepage"
210961,3379810,Monthly,"Homepage -> Homepage"
210961,3408922,Monthly,"Homepage -> Homepage"
210961,3422583,Monthly,"Homepage -> Homepage"
210961,3435711,Monthly,"Homepage -> Homepage"
210961,3438697,Monthly,"Homepage -> Homepage"
210961,3449350,Monthly,"Homepage -> Homepage"
210961,3470275,Monthly,"Homepage -> Homepage"
210961,3711122,Monthly,"Homepage -> Homepage"
210961,3744077,Monthly,"Homepage -> Homepage"
212532,3615247,Annual,"Homepage -> Homepage"
212532,3615449,Annual,"Homepage -> Homepage"
212532,3615957,Annual,"Homepage -> Homepage"
217381,3755146,Annual,"Homepage -> Homepage"
219706,4083656,Monthly,"Homepage -> Homepage"
219706,4089893,Monthly,"Homepage -> Homepage"
219706,4089902,Monthly,"Homepage -> Homepage"
219706,4093799,Monthly,"Homepage -> Homepage"
219706,4099827,Monthly,"Homepage -> Homepage"
219706,4099923,Monthly,"Homepage -> Homepage"
219706,4099939,Monthly,"Homepage -> Homepage"
219706,4099950,Monthly,"Homepage -> Homepage"
219706,4105641,Monthly,"Homepage -> Homepage"
219706,4105658,Monthly,"Homepage -> Homepage"
220511,3918994,Annual,"Homepage -> Homepage"
220511,3995377,Annual,"Homepage -> Homepage"
220511,4000183,Annual,"Homepage -> Homepage"
220511,4028795,Annual,"Homepage -> Homepage"
220511,4028808,Annual,"Homepage -> Homepage"
220744,3647311,Annual,"Homepage -> Homepage"
220744,3699391,Annual,"Homepage -> Homepage"
220744,3699432,Annual,"Homepage -> Homepage"
222389,3269946,Annual,"Homepage -> Homepage"
222389,3272384,Annual,"Homepage -> Homepage"
222389,3684615,Annual,"Homepage -> Homepage"
222389,3684645,Annual,"Homepage -> Homepage"
222389,4061136,Annual,"Homepage -> Homepage"
222389,4061169,Annual,"Homepage -> Homepage"
222389,4088553,Annual,"Homepage -> Homepage"
222389,4095448,Annual,"Homepage -> Homepage"
222389,4113365,Annual,"Homepage -> Homepage"
222389,4126258,Annual,"Homepage -> Homepage"
222389,4137455,Annual,"Homepage -> Homepage"
222389,4138168,Annual,"Homepage -> Homepage"
222389,4139677,Annual,"Homepage -> Homepage"
222389,4140838,Annual,"Homepage -> Homepage"
222389,4158598,Annual,"Homepage -> Homepage"
222389,4158603,Annual,"Homepage -> Homepage"
222389,4158612,Annual,"Homepage -> Homepage"
222389,4158659,Annual,"Homepage -> Homepage"
222389,4158748,Annual,"Homepage -> Homepage"
222389,4173813,Annual,"Homepage -> Homepage"
222389,4177112,Annual,"Homepage -> Homepage"
222389,4209121,Annual,"Homepage -> Homepage"
223121,3340688,Monthly,"Homepage -> Homepage"
223121,3354220,Monthly,"Homepage -> Homepage"
223121,3354280,Monthly,"Homepage -> Homepage"
223121,3354299,Monthly,"Homepage -> Homepage"
223121,3380286,Monthly,"Homepage -> Homepage"
223121,3392353,Monthly,"Homepage -> Homepage"
223121,3396734,Monthly,"Homepage -> Homepage"
223121,3444031,Monthly,"Homepage -> Homepage"
223121,3448983,Monthly,"Homepage -> Homepage"
223121,3455966,Monthly,"Homepage -> Homepage"
223121,3455969,Monthly,"Homepage -> Homepage"
223121,3455971,Monthly,"Homepage -> Homepage"
223121,3456501,Monthly,"Homepage -> Homepage"
223597,3554494,Monthly,"Homepage -> Homepage"
223597,3554824,Monthly,"Homepage -> Homepage"
223597,3554841,Monthly,"Homepage -> Homepage"
223597,3565255,Monthly,"Homepage -> Homepage"
223597,3577105,Monthly,"Homepage -> Homepage"
223597,3679856,Monthly,"Homepage -> Homepage"
223597,3765880,Monthly,"Homepage -> Homepage"
223597,3989694,Monthly,"Homepage -> Homepage"
223597,4536573,Monthly,"Homepage -> Homepage"
223721,3690189,Annual,"Homepage -> Homepage"
223721,3690317,Annual,"Homepage -> Homepage"
223721,3699037,Annual,"Homepage -> Homepage"
223777,4127667,Monthly,"Homepage -> Homepage"
223777,4127784,Monthly,"Homepage -> Homepage"
223777,4127876,Monthly,"Homepage -> Homepage"
223777,4127928,Monthly,"Homepage -> Homepage"
223883,3161253,Annual,"Homepage -> Homepage"
223883,3161821,Annual,"Homepage -> Homepage"
223883,3321695,Annual,"Homepage -> Homepage"
223883,3392081,Annual,"Homepage -> Homepage"
223883,3502685,Annual,"Homepage -> Homepage"
223883,3502698,Annual,"Homepage -> Homepage"
223883,3512181,Annual,"Homepage -> Homepage"
223883,3512285,Annual,"Homepage -> Homepage"
223883,3784038,Annual,"Homepage -> Homepage"
223883,3784043,Annual,"Homepage -> Homepage"
223883,4531453,Annual,"https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2Fcareer-tracks%2Ffinancial-analyst%2F -> https://365financialanalyst.com/login/?redirectUrl=https%3A%2F%2Flearn.365financialanalyst.com%2Fcareer-tracks%2Ffinancial-analyst%2F"
223883,4531494,Annual,"https://365financialanalyst.com/free-days-2023/ -> https://365financialanalyst.com/free-days-2023/"
223883,4762099,Annual,"Homepage -> Homepage"
223883,4762103,Annual,"Homepage -> Homepage"
226950,3615932,Annual,"Homepage -> Homepage"
227453,2810741,Quarterly,"Homepage -> Homepage"
227453,3253277,Quarterly,"Homepage -> Homepage"
227453,3309358,Quarterly,"Homepage -> Homepage"
227453,3311768,Quarterly,"Homepage -> Homepage"
227453,3333320,Quarterly,"Homepage -> Homepage"
227453,3421241,Quarterly,"Homepage -> Homepage"
227784,3628411,Annual,"Homepage -> Homepage"
227784,3705080,Annual,"Homepage -> Homepage"
227784,3725382,Annual,"Homepage -> Homepage"
227784,3726149,Annual,"Homepage -> Homepage"
227846,3616436,Annual,"Homepage -> Homepage"
228059,3144211,Annual,"Homepage -> Homepage"
228059,3171623,Annual,"Homepage -> Homepage"
228059,3601625,Annual,"Homepage -> Homepage"
228059,3641986,Annual,"Homepage -> Homepage"
228059,3707094,Annual,"Homepage -> Homepage"
228059,3708671,Annual,"Homepage -> Homepage"
228059,3726101,Annual,"Homepage -> Homepage"
228059,3738997,Annual,"Homepage -> Homepage"
228059,3743666,Annual,"Homepage -> Homepage"
228059,3743770,Annual,"Homepage -> Homepage"
230961,3854344,Annual,"Homepage -> Homepage"
230961,3858121,Annual,"Homepage -> Homepage"
230961,3958312,Annual,"Homepage -> Homepage"
230961,4009603,Annual,"Homepage -> Homepage"
230961,4036323,Annual,"Homepage -> Homepage"
230961,4063198,Annual,"Homepage -> Homepage"
230961,4081953,Annual,"Homepage -> Homepage"
230961,4180157,Annual,"Homepage -> Homepage"
230961,4180165,Annual,"Homepage -> Homepage"
230961,4203940,Annual,"Homepage -> Homepage"
230961,4245692,Annual,"Homepage -> Homepage"
230961,4247227,Annual,"Homepage -> Homepage"
230961,4247237,Annual,"Homepage -> Homepage"
230961,4247361,Annual,"Homepage -> Homepage"
230961,4247372,Annual,"Homepage -> Homepage"
230961,4247381,Annual,"Homepage -> Homepage"
230961,4247596,Annual,"Homepage -> Homepage"
230961,4248040,Annual,"Homepage -> Homepage"
230961,4258988,Annual,"Homepage -> Homepage"
230961,4489063,Annual,"Homepage -> Homepage"
230961,4510958,Annual,"Homepage -> Homepage"
230961,4655484,Annual,"Homepage -> Homepage"
230961,4688711,Annual,"Homepage -> Homepage"
233544,3568724,Annual,"Homepage -> Homepage"
233544,4774708,Annual,"Homepage -> Homepage"
233544,4775100,Annual,"Homepage -> Homepage"
233544,4804211,Annual,"Homepage -> Homepage"
233544,4804225,Annual,"Homepage -> Homepage"
233544,4804240,Annual,"Homepage -> Homepage"
233544,4804293,Annual,"Homepage -> Homepage"
233544,4804435,Annual,"Homepage -> Homepage"
233544,4805380,Annual,"Homepage -> Homepage"
233544,4805385,Annual,"Homepage -> Homepage"
235712,3599697,Annual,"Homepage -> Homepage"
235712,3810946,Annual,"Homepage -> Homepage"
235712,3811342,Annual,"Homepage -> Homepage"
235712,3812328,Annual,"Homepage -> Homepage"
235712,3812329,Annual,"Homepage -> Homepage"
235712,3846688,Annual,"Homepage -> Homepage"
235712,3891143,Annual,"Homepage -> Homepage"
235712,3891188,Annual,"Homepage -> Homepage"
235712,3891231,Annual,"Homepage -> Homepage"
235712,3891239,Annual,"Homepage -> Homepage"
235712,3901229,Annual,"Homepage -> Homepage"
235712,3901320,Annual,"Homepage -> Homepage"
235712,3901407,Annual,"Homepage -> Homepage"
235712,3901549,Annual,"Homepage -> Homepage"
235712,3906252,Annual,"Homepage -> Homepage"
235712,3906256,Annual,"Homepage -> Homepage"
236893,4461363,Quarterly,"Homepage -> Homepage"
236893,4461384,Quarterly,"Homepage -> Homepage"
237247,3698231,Annual,"Homepage -> Homepage"
237247,3699590,Annual,"Homepage -> Homepage"
238231,2844695,Monthly,"Homepage -> Homepage"
238231,2858498,Monthly,"Homepage -> Homepage"
238231,2867951,Monthly,"Homepage -> Homepage"
238231,2868071,Monthly,"Homepage -> Homepage"
238231,2868077,Monthly,"Homepage -> Homepage"
238231,2880043,Monthly,"Homepage -> Homepage"
238231,2893662,Monthly,"Homepage -> Homepage"
238231,2894738,Monthly,"Homepage -> Homepage"
238231,2894748,Monthly,"Homepage -> Homepage"
238231,2894753,Monthly,"Homepage -> Homepage"
238231,3030696,Monthly,"Homepage -> Homepage"
238231,3066641,Monthly,"Homepage -> Homepage"
238231,3085630,Monthly,"Homepage -> Homepage"
238231,3100540,Monthly,"Homepage -> Homepage"
238231,3100546,Monthly,"Homepage -> Homepage"
238231,3120554,Monthly,"Homepage -> Homepage"
238231,3325606,Monthly,"Homepage -> Homepage"
238231,3333745,Monthly,"Homepage -> Homepage"
238231,3333748,Monthly,"Homepage -> Homepage"
238231,3333779,Monthly,"Homepage -> Homepage"
238231,3572495,Monthly,"Homepage -> Homepage"
238231,4111206,Monthly,"Homepage -> Homepage"
240194,2838105,Monthly,"Homepage -> Homepage"
240194,2861497,Monthly,"Homepage -> Homepage"
240194,2861521,Monthly,"Homepage -> Homepage"
240194,2861552,Monthly,"Homepage -> Homepage"
240194,2861628,Monthly,"Homepage -> Homepage"
240194,2861633,Monthly,"Homepage -> Homepage"
240194,2861743,Monthly,"Homepage -> Homepage"
240194,2902062,Monthly,"Homepage -> Homepage"
240194,2902068,Monthly,"Homepage -> Homepage"
244110,4169356,Annual,"Homepage -> Homepage"
244110,4169473,Annual,"Homepage -> Homepage"
244110,4183928,Annual,"Homepage -> Homepage"
244110,4292889,Annual,"Homepage -> Homepage"
244110,4749312,Annual,"Homepage -> Homepage"
244110,4780839,Annual,"Blog -> Homepage - Homepage -> Homepage"
244110,4780889,Annual,"Homepage -> Homepage"
244693,3767111,Annual,"Homepage -> Homepage"
247070,4814058,Annual,"Homepage -> Homepage"
247070,4827345,Annual,"Homepage -> Homepage"
247070,4827470,Annual,"Homepage -> Homepage"
248835,3395179,Annual,"Homepage -> Homepage"
248835,3549056,Annual,"Homepage -> Homepage"
248835,3615987,Annual,"Homepage -> Homepage"
250430,3616473,Annual,"Homepage -> Homepage"
253512,4694176,Annual,"Homepage -> Homepage"
253512,4756248,Annual,"Homepage -> Homepage"
253512,4756260,Annual,"Homepage -> Homepage"
253512,4756328,Annual,"Homepage -> Homepage"
253512,4756425,Annual,"Homepage -> Homepage"
253512,4756437,Annual,"Homepage -> Homepage"
255892,3520714,Annual,"Homepage -> Homepage"
255892,3613405,Annual,"Homepage -> Homepage"
255892,3613544,Annual,"Homepage -> Homepage"
256301,2842693,Monthly,"Homepage -> Homepage"
256301,3671543,Monthly,"Homepage -> Homepage"
256301,3671571,Monthly,"Homepage -> Homepage"
256301,3671582,Monthly,"Homepage -> Homepage"
256301,3672983,Monthly,"Homepage -> Homepage"
256301,3673591,Monthly,"Homepage -> Homepage"
256301,3673837,Monthly,"Homepage -> Homepage"
256301,3673975,Monthly,"Homepage -> Homepage"
256301,3674072,Monthly,"Homepage -> Homepage"
256301,3716287,Monthly,"Homepage -> Homepage"
256301,3716345,Monthly,"Homepage -> Homepage"
256312,3600681,Annual,"Homepage -> Homepage"
256312,3601102,Annual,"Homepage -> Homepage"
258989,4077968,Monthly,"Homepage -> Resources Center - Homepage -> Homepage - Resources Center -> Resources Center - Resources Center -> Homepage"
258989,4087562,Monthly,"Homepage -> Homepage"
258989,4119986,Monthly,"Homepage -> Resources Center - Homepage -> Homepage - Resources Center -> Resources Center - Resources Center -> Homepage"
258989,4327132,Monthly,"Resources Center -> Homepage - Resources Center -> Resources Center - Homepage -> Resources Center - Homepage -> Homepage"
258989,4343378,Monthly,"Resources Center -> Homepage - Homepage -> Resources Center - Homepage -> Homepage - Resources Center -> Resources Center"
258989,4383118,Monthly,"Homepage -> Homepage"
258989,4383504,Monthly,"Resources Center -> Homepage - Homepage -> Homepage"
258989,4385546,Monthly,"Homepage -> Homepage"
258989,4385563,Monthly,"Homepage -> Homepage"
258989,4385744,Monthly,"Homepage -> Homepage"
260579,3867430,Monthly,"Homepage -> Homepage"
260579,3890828,Monthly,"Homepage -> Homepage"
260579,3894506,Monthly,"Homepage -> Homepage"
260579,3909436,Monthly,"Homepage -> Homepage"
260579,3984717,Monthly,"Homepage -> Homepage"
260579,4246683,Monthly,"Homepage -> Homepage"
260579,4658549,Monthly,"Homepage -> Homepage"
260579,4729425,Monthly,"Homepage -> Homepage"
261077,3227814,Annual,"Homepage -> Homepage - Resources Center -> Homepage"
261077,3461209,Annual,"Homepage -> Homepage"
261449,3019756,Monthly,"Homepage -> Homepage"
261449,3114650,Monthly,"Homepage -> Homepage"
261449,3117685,Monthly,"Homepage -> Homepage"
261449,3203997,Monthly,"Resources Center -> Homepage - Homepage -> Homepage - Homepage -> Resources Center"
261449,3249290,Monthly,"Homepage -> Homepage"
261449,3252955,Monthly,"Homepage -> Homepage"
261449,3477731,Monthly,"Homepage -> Homepage"
261449,3489184,Monthly,"Homepage -> Homepage - Resources Center -> Homepage"
261449,3489185,Monthly,"Homepage -> Homepage - Resources Center -> Homepage"
261449,3493916,Monthly,"Homepage -> Homepage"
261449,3538652,Monthly,"Homepage -> Homepage"
261449,4005630,Monthly,"Homepage -> Homepage"
261449,4123118,Monthly,"Homepage -> Homepage"
261449,4128425,Monthly,"Homepage -> Homepage"
261449,4355891,Monthly,"Homepage -> Homepage"
261449,4464343,Monthly,"Homepage -> Homepage"
261624,3758146,Annual,"Homepage -> Homepage"
261624,3783659,Annual,"Homepage -> Homepage"
262246,4365159,Monthly,"Homepage -> Homepage"
262246,4365183,Monthly,"Homepage -> Homepage"
262728,3632756,Annual,"Homepage -> Homepage"
262728,3643402,Annual,"Homepage -> Homepage"
262999,2932577,Annual,"Homepage -> Homepage"
262999,3960607,Annual,"Homepage -> Homepage"
263101,2937684,Annual,"Homepage -> Homepage"
263101,2937920,Annual,"Homepage -> Homepage"
263101,3738134,Annual,"Homepage -> Homepage"
263101,3738238,Annual,"Homepage -> Homepage"
266371,3037169,Annual,"Homepage -> Homepage"
266371,3151521,Annual,"Homepage -> Homepage"
266371,3502448,Annual,"Homepage -> Homepage"
266371,3803993,Annual,"Homepage -> Homepage"
266371,3804080,Annual,"Homepage -> Homepage"
266371,3804442,Annual,"Homepage -> Homepage"
266371,3816352,Annual,"Resources Center -> Resources Center - Homepage -> Resources Center - Resources Center -> Homepage - Homepage -> Homepage"
266371,3829778,Annual,"Homepage -> Homepage"
267025,3720368,Annual,"Homepage -> Homepage"
267334,3518995,Monthly,"Homepage -> Homepage"
267334,3520024,Monthly,"Homepage -> Homepage"
267334,3541546,Monthly,"Homepage -> Homepage"
267334,3541565,Monthly,"Homepage -> Homepage"
267334,3543280,Monthly,"Homepage -> Homepage"
267334,3558927,Monthly,"Homepage -> Homepage"
267334,3558986,Monthly,"Homepage -> Homepage"
267334,3983617,Monthly,"Homepage -> Homepage"
267719,3108582,Monthly,"Homepage -> Homepage"
267719,3691475,Monthly,"Homepage -> Homepage"
267719,4158352,Monthly,"Homepage -> Homepage"
267719,4495380,Monthly,"Homepage -> Homepage"
267719,4682019,Monthly,"Homepage -> Homepage"
267719,4777852,Monthly,"Homepage -> Homepage"
267955,2837493,Annual,"Homepage -> Homepage"
267955,2978149,Annual,"Homepage -> Homepage"
267955,2985189,Annual,"Homepage -> Homepage"
267955,3112051,Annual,"Resources Center -> Homepage - Homepage -> Homepage"
267955,3215064,Annual,"Resources Center -> Homepage - Homepage -> Homepage"
267955,3422877,Annual,"Homepage -> Homepage"
267955,3424244,Annual,"Homepage -> Homepage"
267955,3431391,Annual,"Homepage -> Homepage"
267955,3460643,Annual,"Homepage -> Homepage - Homepage -> Resources Center - Resources Center -> Homepage - Resources Center -> Resources Center"
267955,3468573,Annual,"Homepage -> Homepage"
267955,3470200,Annual,"Homepage -> Homepage"
267955,3476678,Annual,"Homepage -> Homepage"
267955,3477203,Annual,"Homepage -> Homepage"
267955,3480912,Annual,"Homepage -> Homepage"
267955,3480913,Annual,"Homepage -> Homepage"
267955,3480914,Annual,"Homepage -> Homepage"
267955,3501422,Annual,"Homepage -> Homepage"
269209,2888863,Annual,"Homepage -> Homepage"
269209,3212142,Annual,"Resources Center -> Homepage - Homepage -> Homepage"
269209,3212152,Annual,"Resources Center -> Homepage - Homepage -> Homepage"
